run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
393,,,,,1.10147e+09,25.6457,98500,63566971
394,,,,,1.10255e+09,25.6708,98750,63568685
395,,,,,1.10323e+09,25.6867,99000,63570558
396,,,,,1.10391e+09,25.7024,99250,63567826
397,,,,,1.10486e+09,25.7244,99500,63570322
398,,,,,1.10725e+09,25.7803,99750,63567197
399,,,,,1.10835e+09,25.8059,100000,63570154
400,,,,,1.10979e+09,25.8394,100250,63568616
401,,,,,1.11069e+09,25.8603,100500,63571657
402,,,,,1.11174e+09,25.8846,100750,63568912
403,,,,,1.11288e+09,25.9111,101000,63571572
404,,,,,1.11409e+09,25.9394,101250,63568372
405,,,,,1.11539e+09,25.9696,101500,63566077
406,,,,,1.11647e+09,25.9949,101750,63566914
407,,,,,1.11718e+09,26.0114,102000,63570644
408,,,,,1.11824e+09,26.036,102250,63567326
409,,,,,1.119e+09,26.0538,102500,63569828
409,59,17,1621471265,21,1.119e+09,26.0538,102309,63569828
410,,,,,1.1203e+09,26.084,102750,63567227
410,54,3,-298195237,22,1.1203e+09,26.084,102554,63567227
411,,,,,1.12057e+09,26.0902,103000,63569413
412,,,,,1.12126e+09,26.1064,103250,63570408
413,,,,,1.12297e+09,26.1462,103500,63567902
413,246,6,1619348239,22,1.12297e+09,26.1462,103496,63567902
414,,,,,1.12472e+09,26.1868,103750,63568239
415,,,,,1.12593e+09,26.215,104000,63568292
415,59,12,-1895479827,22,1.12593e+09,26.215,103809,63568292
415,58,29,844493943,22,1.12593e+09,26.215,103808,63568292
415,74,31,-1895479827,22,1.12593e+09,26.215,103824,63568292
416,,,,,1.12685e+09,26.2366,104250,63571739
417,,,,,1.12799e+09,26.2631,104500,63568726
417,70,31,1852558397,23,1.12799e+09,26.2631,104320,63568726
418,,,,,1.1292e+09,26.2912,104750,63568545
419,,,,,1.13051e+09,26.3218,105000,63570663
420,,,,,1.13173e+09,26.3502,105250,63569020
421,,,,,1.13371e+09,26.3961,105500,63567762
422,,,,,1.13436e+09,26.4113,105750,63572019
423,,,,,1.13518e+09,26.4306,106000,63567064
424,,,,,1.13654e+09,26.4621,106250,63567504
424,194,8,-1895479827,23,1.13654e+09,26.4621,106194,63567504
425,,,,,1.13806e+09,26.4976,106500,63569346
426,,,,,1.13964e+09,26.5344,106750,63568778
426,97,6,1076265871,23,1.13964e+09,26.5344,106597,63568778
427,,,,,1.14128e+09,26.5726,107000,63568496
428,,,,,1.142e+09,26.5893,107250,63568320
429,,,,,1.14315e+09,26.6161,107500,63570506
430,,,,,1.14402e+09,26.6363,107750,63567454
431,,,,,1.14497e+09,26.6585,108000,63571496
432,,,,,1.14596e+09,26.6815,108250,63567822
432,101,4,-1024509637,23,1.14596e+09,26.6815,108101,63567822
433,,,,,1.14641e+09,26.6918,108500,63565351
434,,,,,1.14855e+09,26.7417,108750,63566128
435,,,,,1.14899e+09,26.752,109000,63570582
436,,,,,1.14973e+09,26.7693,109250,63568423
437,,,,,1.15022e+09,26.7807,109500,63568617
438,,,,,1.15096e+09,26.798,109750,63567254
439,,,,,1.1523e+09,26.829,110000,63568328
440,,,,,1.15385e+09,26.8651,110250,63570647
441,,,,,1.15567e+09,26.9074,110500,63568531
442,,,,,1.1564e+09,26.9245,110750,63567335
443,,,,,1.1569e+09,26.9363,111000,63573010
444,,,,,1.15825e+09,26.9675,111250,63570454
444,188,8,-1525868926,24,1.15825e+09,26.9675,111188,63570454
445,,,,,1.15958e+09,26.9985,111500,63568882
446,,,,,1.16049e+09,27.0198,111750,63571658
447,,,,,1.16087e+09,27.0287,112000,63566870
448,,,,,1.16152e+09,27.0436,112250,63568227
449,,,,,1.16301e+09,27.0784,112500,63569144
450,,,,,1.16435e+09,27.1097,112750,63568032
451,,,,,1.16546e+09,27.1356,113000,63566056
452,,,,,1.16694e+09,27.1699,113250,63568140
453,,,,,1.16808e+09,27.1964,113500,63569721
454,,,,,1.1684e+09,27.204,113750,63565996
455,,,,,1.16923e+09,27.2232,114000,63568433
456,,,,,1.17096e+09,27.2634,114250,63567616
456,208,11,1619348239,24,1.17096e+09,27.2634,114208,63567616
457,,,,,1.17233e+09,27.2954,114500,63565966
458,,,,,1.17398e+09,27.3338,114750,63567559
459,,,,,1.17487e+09,27.3546,115000,63570323
460,,,,,1.17621e+09,27.3859,115250,63568300
461,,,,,1.17742e+09,27.414,115500,63569970
462,,,,,1.17816e+09,27.4312,115750,63568646
