run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
211,,,,,1.71562e+07,0.399448,53000,254166
212,,,,,1.7225e+07,0.40105,53250,254400
213,,,,,1.7275e+07,0.402215,53500,254327
214,,,,,1.73273e+07,0.403433,53750,254314
215,,,,,1.73847e+07,0.404769,54000,254350
216,,,,,1.74448e+07,0.406169,54250,254290
217,,,,,1.75141e+07,0.407782,54500,254214
218,,,,,1.75617e+07,0.408891,54750,254277
219,,,,,1.76195e+07,0.410237,55000,254231
220,,,,,1.76789e+07,0.41162,55250,254302
221,,,,,1.77437e+07,0.413128,55500,254416
222,,,,,1.78294e+07,0.415124,55750,254157
223,,,,,1.78995e+07,0.416755,56000,254316
224,,,,,1.79587e+07,0.418133,56250,254263
225,,,,,1.80714e+07,0.420758,56500,254274
226,,,,,1.81226e+07,0.42195,56750,254237
227,,,,,1.82056e+07,0.423883,57000,254249
228,,,,,1.82682e+07,0.425339,57250,254218
229,,,,,1.83257e+07,0.426678,57500,254363
230,,,,,1.83892e+07,0.428158,57750,254256
231,,,,,1.84612e+07,0.429834,58000,254370
232,,,,,1.85134e+07,0.431048,58250,254077
233,,,,,1.85855e+07,0.432727,58500,254197
234,,,,,1.86363e+07,0.43391,58750,254218
235,,,,,1.87136e+07,0.43571,59000,254167
236,,,,,1.87702e+07,0.437028,59250,254126
237,,,,,1.88146e+07,0.43806,59500,254270
238,,,,,1.88941e+07,0.439912,59750,254253
239,,,,,1.89551e+07,0.441334,60000,254368
240,,,,,1.90212e+07,0.442872,60250,254405
241,,,,,1.90872e+07,0.444408,60500,254150
242,,,,,1.91654e+07,0.44623,60750,254366
243,,,,,1.92074e+07,0.447207,61000,254174
244,,,,,1.92718e+07,0.448707,61250,254308
245,,,,,1.93156e+07,0.449727,61500,254376
246,,,,,1.93728e+07,0.451058,61750,254329
247,,,,,1.94432e+07,0.452698,62000,254438
248,,,,,1.95153e+07,0.454375,62250,254347
249,,,,,1.95865e+07,0.456033,62500,254321
