run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
237,,,,,1.16348e+06,0.0270895,59500,30994355
238,,,,,1.1636e+06,0.0270922,59750,30956735
239,,,,,1.16406e+06,0.027103,60000,30930535
240,,,,,1.16431e+06,0.0271087,60250,30993987
241,,,,,1.16456e+06,0.0271145,60500,30966439
242,,,,,1.1648e+06,0.0271202,60750,30973486
243,,,,,1.16482e+06,0.0271205,61000,30953013
244,,,,,1.16528e+06,0.0271313,61250,30985606
245,,,,,1.16531e+06,0.0271319,61500,30969033
246,,,,,1.16563e+06,0.0271394,61750,30914628
247,,,,,1.16631e+06,0.0271553,62000,31019152
248,,,,,1.16631e+06,0.0271553,62250,30891458
249,,,,,1.16674e+06,0.0271652,62500,30987318
250,,,,,1.16693e+06,0.0271697,62750,30906655
251,,,,,1.16693e+06,0.0271697,63000,30956029
252,,,,,1.16734e+06,0.0271793,63250,30925871
253,,,,,1.16831e+06,0.0272017,63500,30956990
254,,,,,1.16847e+06,0.0272056,63750,30958399
255,,,,,1.16858e+06,0.0272081,64000,31003995
256,,,,,1.1687e+06,0.0272109,64250,30963259
257,,,,,1.1687e+06,0.0272109,64500,30940203
258,,,,,1.16874e+06,0.0272118,64750,30978784
259,,,,,1.16918e+06,0.0272221,65000,30977942
260,,,,,1.16929e+06,0.0272246,65250,30891464
261,,,,,1.16952e+06,0.02723,65500,30952102
262,,,,,1.16996e+06,0.0272403,65750,30940667
263,,,,,1.17023e+06,0.0272464,66000,30961146
264,,,,,1.17038e+06,0.02725,66250,31002744
265,,,,,1.17109e+06,0.0272666,66500,30954677
266,,,,,1.17122e+06,0.0272695,66750,31026328
267,,,,,1.1716e+06,0.0272784,67000,30967054
268,,,,,1.1721e+06,0.02729,67250,30909114
269,,,,,1.17235e+06,0.0272958,67500,30928559
270,,,,,1.17259e+06,0.0273016,67750,30999239
271,,,,,1.17262e+06,0.0273022,68000,31034270
272,,,,,1.17293e+06,0.0273093,68250,30961014
273,,,,,1.17325e+06,0.0273169,68500,30957066
274,,,,,1.17325e+06,0.0273169,68750,30994043
275,,,,,1.17325e+06,0.0273169,69000,30983911
276,,,,,1.17336e+06,0.0273195,69250,30937651
277,,,,,1.17402e+06,0.0273347,69500,31005474
278,,,,,1.17445e+06,0.0273448,69750,30944925
279,,,,,1.17477e+06,0.0273522,70000,30943720
280,,,,,1.17487e+06,0.0273545,70250,30955389
281,,,,,1.17545e+06,0.0273681,70500,30879130
282,,,,,1.17545e+06,0.0273681,70750,30973684
283,,,,,1.17618e+06,0.027385,71000,30918784
284,,,,,1.1762e+06,0.0273856,71250,30993593
285,,,,,1.17637e+06,0.0273895,71500,30916892
286,,,,,1.17659e+06,0.0273946,71750,30983365
287,,,,,1.17659e+06,0.0273946,72000,30948200
288,,,,,1.17731e+06,0.0274114,72250,30949189
289,,,,,1.17737e+06,0.0274127,72500,30991152
290,,,,,1.17795e+06,0.0274263,72750,30932158
291,,,,,1.17817e+06,0.0274313,73000,30945900
292,,,,,1.17836e+06,0.0274358,73250,31004038
293,,,,,1.17896e+06,0.0274498,73500,30931100
294,,,,,1.17912e+06,0.0274534,73750,30955327
295,,,,,1.17992e+06,0.027472,74000,30947435
296,,,,,1.18066e+06,0.0274895,74250,30919643
297,,,,,1.18074e+06,0.0274911,74500,30969967
298,,,,,1.18079e+06,0.0274924,74750,30938807
299,,,,,1.18121e+06,0.0275023,75000,30973104
300,,,,,1.18135e+06,0.0275055,75250,30934905
301,,,,,1.18149e+06,0.0275088,75500,30947966
302,,,,,1.18164e+06,0.0275121,75750,30870268
303,,,,,1.18164e+06,0.0275121,76000,30944015
304,,,,,1.18172e+06,0.0275141,76250,30919201
305,,,,,1.18175e+06,0.0275147,76500,30923279
306,,,,,1.18175e+06,0.0275147,76750,30944557
307,,,,,1.18222e+06,0.0275257,77000,30964900
308,,,,,1.18222e+06,0.0275257,77250,30934447
309,,,,,1.18224e+06,0.0275262,77500,31025897
310,,,,,1.18227e+06,0.0275269,77750,30932109
311,,,,,1.18261e+06,0.0275347,78000,30965227
312,,,,,1.18261e+06,0.0275347,78250,30921594
313,,,,,1.18285e+06,0.0275403,78500,30883251
314,,,,,1.1834e+06,0.0275531,78750,30953484
315,,,,,1.18341e+06,0.0275534,79000,30934463
316,,,,,1.18352e+06,0.0275561,79250,30854236
317,,,,,1.18352e+06,0.0275561,79500,30953104
318,,,,,1.18352e+06,0.0275561,79750,30891564
319,,,,,1.18414e+06,0.0275705,80000,30955741
320,,,,,1.18479e+06,0.0275855,80250,30942231
321,,,,,1.18513e+06,0.0275934,80500,30931517
322,,,,,1.18619e+06,0.027618,80750,30894050
323,,,,,1.18628e+06,0.0276203,81000,30921575
324,,,,,1.18638e+06,0.0276226,81250,30937150
325,,,,,1.18667e+06,0.0276294,81500,30979215
326,,,,,1.18674e+06,0.027631,81750,31012521
327,,,,,1.18686e+06,0.0276336,82000,30964074
328,,,,,1.18731e+06,0.0276442,82250,31016530
329,,,,,1.18745e+06,0.0276475,82500,30938733
330,,,,,1.1879e+06,0.0276579,82750,30938715
331,,,,,1.18827e+06,0.0276666,83000,31037626
332,,,,,1.18861e+06,0.0276745,83250,30981644
333,,,,,1.18912e+06,0.0276865,83500,30945718
334,,,,,1.18923e+06,0.027689,83750,30964404
335,,,,,1.18923e+06,0.027689,84000,30952684
336,,,,,1.18942e+06,0.0276933,84250,30971313
337,,,,,1.18942e+06,0.0276934,84500,30946530
338,,,,,1.18942e+06,0.0276934,84750,30982025
339,,,,,1.18954e+06,0.0276961,85000,30970237
340,,,,,1.18993e+06,0.0277052,85250,30940951
341,,,,,1.18999e+06,0.0277065,85500,30938539
342,,,,,1.19072e+06,0.0277235,85750,30947615
343,,,,,1.19072e+06,0.0277235,86000,30947512
344,,,,,1.19113e+06,0.0277332,86250,30904768
345,,,,,1.19157e+06,0.0277435,86500,30890255
346,,,,,1.19189e+06,0.0277508,86750,30900519
347,,,,,1.19199e+06,0.0277532,87000,30959424
348,,,,,1.19199e+06,0.0277532,87250,30932934
349,,,,,1.19199e+06,0.0277532,87500,30979859
350,,,,,1.19204e+06,0.0277543,87750,30999802
351,,,,,1.19238e+06,0.0277624,88000,30946682
352,,,,,1.19281e+06,0.0277724,88250,30898610
353,,,,,1.19315e+06,0.0277802,88500,30914324
354,,,,,1.19315e+06,0.0277802,88750,30997421
355,,,,,1.19382e+06,0.0277957,89000,30941889
356,,,,,1.19392e+06,0.0277981,89250,30991481
357,,,,,1.19408e+06,0.0278019,89500,30927149
358,,,,,1.19428e+06,0.0278066,89750,30922971
359,,,,,1.1945e+06,0.0278116,90000,30979204
360,,,,,1.19457e+06,0.0278133,90250,30904532
361,,,,,1.19482e+06,0.027819,90500,31005672
362,,,,,1.19509e+06,0.0278255,90750,30950188
363,,,,,1.19535e+06,0.0278314,91000,30972771
364,,,,,1.19604e+06,0.0278475,91250,30932849
365,,,,,1.19604e+06,0.0278475,91500,30944549
366,,,,,1.19616e+06,0.0278502,91750,30924063
367,,,,,1.19637e+06,0.0278551,92000,30957370
368,,,,,1.19678e+06,0.0278647,92250,30952036
369,,,,,1.19765e+06,0.0278849,92500,30958936
370,,,,,1.19782e+06,0.0278889,92750,30974865
371,,,,,1.19788e+06,0.0278903,93000,30896161
372,,,,,1.19796e+06,0.0278921,93250,30902745
373,,,,,1.1984e+06,0.0279024,93500,30990507
374,,,,,1.19879e+06,0.0279115,93750,30934089
375,,,,,1.19879e+06,0.0279115,94000,30954088
376,,,,,1.20032e+06,0.027947,94250,30929835
377,,,,,1.20032e+06,0.0279472,94500,30964808
378,,,,,1.20067e+06,0.0279552,94750,30908303
